date;cases;deaths;casesNew;deathsNew;casesPer100K;deathsPer100K;dias;codigo_ibge;nome;nome_com_uf
2020-06-18;48;0;1;0;417.5365344468;0;28;270610;Ouro Branco (AL);OURO BRANCO (AL)
2020-06-18;18;1;0;0;359.2097385751;19.9560965875;52;270620;Palestina (AL);PALESTINA (AL)
2020-06-18;265;6;1;0;361.9328580404;8.1947062198;74;270630;Palmeira dos Índios (AL);PALMEIRA DOS ÍNDIOS (AL)
2020-06-18;132;1;0;0;541.0057789254;4.0985286282;32;270640;Pão de Açúcar (AL);PÃO DE AÇÚCAR (AL)
2020-06-18;5;0;0;0;47.469856641;0;21;270642;Pariconha (AL);PARICONHA (AL)
2020-06-18;67;6;3;0;508.5003035823;45.5373406193;57;270644;Paripueira (AL);PARIPUEIRA (AL)
2020-06-18;124;4;0;1;813.3814365366;26.238110856;35;270650;Passo de Camaragibe (AL);PASSO DE CAMARAGIBE (AL)
2020-06-18;96;4;0;0;1269.1697514543;52.8820729773;51;270660;Paulo Jacinto (AL);PAULO JACINTO (AL)
2020-06-18;135;4;10;0;211.9875005889;6.2811111286;52;270670;Penedo (AL);PENEDO (AL)
2020-06-18;143;4;40;0;802.1540360128;22.4378751332;56;270680;Piaçabuçu (AL);PIAÇABUÇU (AL)
2020-06-18;367;15;9;0;1045.2564723306;42.7216541825;60;270690;Pilar (AL);PILAR (AL)
2020-06-18;15;1;0;0;515.818431912;34.3878954608;41;270700;Pindoba (AL);PINDOBA (AL)
2020-06-18;13;1;0;0;51.9190063501;3.9937697192;34;270710;Piranhas (AL);PIRANHAS (AL)
2020-06-18;14;3;0;0;97.3168358126;20.8536076741;41;270720;Poço das Trincheiras (AL);POÇO DAS TRINCHEIRAS (AL)
2020-06-18;343;4;20;0;1262.6541505614;14.7248297442;55;270730;Porto Calvo (AL);PORTO CALVO (AL)
2020-06-18;48;1;3;0;616.4911379399;12.8435653737;35;270740;Porto de Pedras (AL);PORTO DE PEDRAS (AL)
2020-06-18;69;0;12;0;343.8652446925;0;83;270750;Porto Real do Colégio (AL);PORTO REAL DO COLÉGIO (AL)
2020-06-18;76;1;0;0;672.9236762883;8.8542588985;41;270760;Quebrangulo (AL);QUEBRANGULO (AL)
2020-06-18;526;32;9;1;700.2129925453;42.5985090522;66;270770;Rio Largo (AL);RIO LARGO (AL)
2020-06-18;41;1;6;0;615.2460984394;15.006002401;34;270780;Roteiro (AL);ROTEIRO (AL)
2020-06-18;105;2;-1;0;1439.1447368421;27.4122807018;56;270790;Santa Luzia do Norte (AL);SANTA LUZIA DO NORTE (AL)
2020-06-18;170;5;6;0;356.7381541948;10.4922986528;49;270800;Santana do Ipanema (AL);SANTANA DO IPANEMA (AL)
2020-06-18;32;1;3;0;297.9515828678;9.3109869646;28;270810;Santana do Mundaú (AL);SANTANA DO MUNDAÚ (AL)
2020-06-18;39;0;3;0;560.2643298377;0;27;270820;São Brás (AL);SÃO BRÁS (AL)
2020-06-18;313;2;12;0;1308.1456095624;8.3587578886;44;270830;São José da Laje (AL);SÃO JOSÉ DA LAJE (AL)
2020-06-18;61;2;0;1;189.0886546807;6.1996280223;36;270840;São José da Tapera (AL);SÃO JOSÉ DA TAPERA (AL)
2020-06-18;303;8;37;0;876.8629720735;23.1514976125;42;270850;São Luís do Quitunde (AL);SÃO LUÍS DO QUITUNDE (AL)
2020-06-18;503;9;27;1;821.211082268;14.6936376549;56;270860;São Miguel dos Campos (AL);SÃO MIGUEL DOS CAMPOS (AL)
2020-06-18;38;2;3;0;477.9273047415;25.1540686706;62;270870;São Miguel dos Milagres (AL);SÃO MIGUEL DOS MILAGRES (AL)
2020-06-18;333;2;1;0;975.0527055517;5.8561724057;55;270880;São Sebastião (AL);SÃO SEBASTIÃO (AL)
2020-06-18;260;13;11;1;1880.2429852473;94.0121492624;65;270890;Satuba (AL);SATUBA (AL)
2020-06-18;17;0;0;0;122.5666906994;0;31;270895;Senador Rui Palmeira (AL);SENADOR RUI PALMEIRA (AL)
2020-06-18;31;1;1;0;503.0834144758;16.2284972412;35;270900;Tanque d'Arca (AL);TANQUE D'ARCA (AL)
2020-06-18;53;1;0;0;265.2652652653;5.005005005;50;270910;Taquarana (AL);TAQUARANA (AL)
2020-06-18;453;6;2;0;1025.6061943897;13.5841880052;48;270915;Teotônio Vilela (AL);TEOTÔNIO VILELA (AL)
2020-06-18;22;0;0;0;79.3793974382;0;27;270920;Traipu (AL);TRAIPU (AL)
2020-06-18;357;17;0;0;544.1160780967;25.9102894332;64;270930;União dos Palmares (AL);UNIÃO DOS PALMARES (AL)
2020-06-18;101;1;45;0;392.4921307271;3.8860607003;62;270940;Viçosa (AL);VIÇOSA (AL)
2020-06-18;7;0;0;0;294.8609941028;0;40;280010;Amparo de São Francisco (SE);AMPARO DE SÃO FRANCISCO (SE)
2020-06-18;38;2;3;0;176.2277976163;9.275147243;52;280020;Aquidabã (SE);AQUIDABÃ (SE)
2020-06-18;10423;173;329;8;1586.4221864712;26.3312902484;83;280030;Aracaju (SE);ARACAJU (SE)
2020-06-18;14;4;2;0;139.2203659507;39.7772474145;48;280040;Arauá (SE);ARAUÁ (SE)
2020-06-18;96;5;7;1;517.7435012404;26.9658073563;49;280050;Areia Branca (SE);AREIA BRANCA (SE)
2020-06-18;338;4;10;0;1111.5861479265;13.1548656559;55;280060;Barra dos Coqueiros (SE);BARRA DOS COQUEIROS (SE)
2020-06-18;45;4;3;1;167.8102625298;14.9164677804;49;280067;Boquim (SE);BOQUIM (SE)
2020-06-18;7;0;2;0;84.2459983151;0;32;280070;Brejo Grande (SE);BREJO GRANDE (SE)
2020-06-18;26;2;0;0;143.5750179469;11.0442321498;48;280100;Campo do Brito (SE);CAMPO DO BRITO (SE)
2020-06-18;5;0;0;0;124.750499002;0;30;280110;Canhoba (SE);CANHOBA (SE)
2020-06-18;54;2;1;0;180.602006689;6.6889632107;52;280120;Canindé de São Francisco (SE);CANINDÉ DE SÃO FRANCISCO (SE)
2020-06-18;74;2;0;0;216.2920527285;5.8457311548;76;280130;Capela (SE);CAPELA (SE)
2020-06-18;22;2;0;0;99.6286568246;9.0571506204;50;280140;Carira (SE);CARIRA (SE)
2020-06-18;54;1;1;0;324.6362871228;6.0117830949;41;280150;Carmópolis (SE);CARMÓPOLIS (SE)
2020-06-18;37;0;0;0;627.4376801764;0;47;280160;Cedro de São João (SE);CEDRO DE SÃO JOÃO (SE)
2020-06-18;21;0;0;0;117.4890902988;0;54;280170;Cristinápolis (SE);CRISTINÁPOLIS (SE)
2020-06-18;3;0;1;0;75.2445447705;0;29;280190;Cumbe (SE);CUMBE (SE)
2020-06-18;31;0;0;0;603.3476060724;0;48;280200;Divina Pastora (SE);DIVINA PASTORA (SE)
2020-06-18;422;9;9;0;609.9676225717;13.0087881591;61;280210;Estância (SE);ESTÂNCIA (SE)
2020-06-18;5;0;0;0;89.5415472779;0;34;280220;Feira Nova (SE);FEIRA NOVA (SE)
2020-06-18;53;1;6;0;343.6871798197;6.4846637702;49;280230;Frei Paulo (SE);FREI PAULO (SE)
2020-06-18;6;1;0;0;51.7063081696;8.6177180283;41;280240;Gararu (SE);GARARU (SE)
2020-06-18;16;2;3;1;478.1829049611;59.7728631201;34;280250;General Maynard (SE);GENERAL MAYNARD (SE)
2020-06-18;31;0;0;0;532.829150911;0;41;280260;Gracho Cardoso (SE);GRACHO CARDOSO (SE)
2020-06-18;26;1;1;0;305.1643192488;11.7370892019;23;280270;Ilha das Flores (SE);ILHA DAS FLORES (SE)
2020-06-18;45;4;1;1;250.5986523361;22.2754357632;62;280280;Indiaroba (SE);INDIAROBA (SE)
2020-06-18;709;14;1;0;742.9763064961;14.6709002693;75;280290;Itabaiana (SE);ITABAIANA (SE)
2020-06-18;211;4;7;0;503.2436557909;9.5401640908;63;280300;Itabaianinha (SE);ITABAIANINHA (SE)
2020-06-18;1;0;0;0;20.3956761167;0;32;280310;Itabi (SE);ITABI (SE)
2020-06-18;125;8;0;0;363.837466527;23.2855978577;62;280320;Itaporanga d'Ajuda (SE);ITAPORANGA D'AJUDA (SE)
2020-06-18;35;1;6;0;186.7363815825;5.3353251881;40;280330;Japaratuba (SE);JAPARATUBA (SE)
2020-06-18;9;0;2;0;66.9941938365;0;52;280340;Japoatã (SE);JAPOATÃ (SE)
2020-06-18;352;11;12;0;337.1389165581;10.5355911424;62;280350;Lagarto (SE);LAGARTO (SE)
2020-06-18;83;2;2;0;278.2806946959;6.7055589083;50;280360;Laranjeiras (SE);LARANJEIRAS (SE)
2020-06-18;8;0;0;0;115.6236450354;0;50;280370;Macambira (SE);MACAMBIRA (SE)
2020-06-18;26;0;0;0;706.1379684954;0;47;280380;Malhada dos Bois (SE);MALHADA DOS BOIS (SE)
2020-06-18;96;3;0;0;760.8178792202;23.7755587256;47;280390;Malhador (SE);MALHADOR (SE)
2020-06-18;90;5;2;0;522.8606285947;29.0478126997;54;280400;Maruim (SE);MARUIM (SE)
2020-06-18;78;1;14;0;688.1340979268;8.8222320247;44;280410;Moita Bonita (SE);MOITA BONITA (SE)
2020-06-18;13;1;1;0;86.4879249551;6.6529173042;34;280420;Monte Alegre de Sergipe (SE);MONTE ALEGRE DE SERGIPE (SE)
2020-06-18;13;0;1;0;170.4918032787;0;50;280430;Muribeca (SE);MURIBECA (SE)
2020-06-18;43;4;5;0;229.7131257012;21.3686628559;30;280440;Neópolis (SE);NEÓPOLIS (SE)
2020-06-18;10;0;0;0;113.6880400182;0;34;280445;Nossa Senhora Aparecida (SE);NOSSA SENHORA APARECIDA (SE)
2020-06-18;327;1;7;0;885.6028599285;2.7082656267;83;280450;Nossa Senhora da Glória (SE);NOSSA SENHORA DA GLÓRIA (SE)
2020-06-18;77;5;1;0;289.1584362913;18.7765218371;40;280460;Nossa Senhora das Dores (SE);NOSSA SENHORA DAS DORES (SE)
2020-06-18;11;4;1;1;169.674533395;61.6998303255;45;280470;Nossa Senhora de Lourdes (SE);NOSSA SENHORA DE LOURDES (SE)
2020-06-18;1235;43;30;1;672.5553837105;23.4169080968;64;280480;Nossa Senhora do Socorro (SE);NOSSA SENHORA DO SOCORRO (SE)
2020-06-18;52;1;2;0;360.4103132797;6.9309675631;71;280490;Pacatuba (SE);PACATUBA (SE)
2020-06-18;3;0;0;0;91.9963201472;0;10;280500;Pedra Mole (SE);PEDRA MOLE (SE)
2020-06-18;6;0;1;0;62.4869818788;0;40;280510;Pedrinhas (SE);PEDRINHAS (SE)
2020-06-18;11;2;1;0;167.2749391728;30.4136253041;46;280520;Pinhão (SE);PINHÃO (SE)
2020-06-18;19;2;0;0;204.7413793103;21.5517241379;31;280530;Pirambu (SE);PIRAMBU (SE)
2020-06-18;67;3;5;0;192.6671459382;8.6268871316;44;280540;Poço Redondo (SE);POÇO REDONDO (SE)
2020-06-18;48;2;1;0;202.2926500337;8.4288604181;41;280550;Poço Verde (SE);POÇO VERDE (SE)
2020-06-18;76;2;0;0;265.7714365646;6.9939851728;59;280560;Porto da Folha (SE);PORTO DA FOLHA (SE)
2020-06-18;106;3;15;0;357.7938297441;10.1262404645;83;280570;Propriá (SE);PROPRIÁ (SE)
2020-06-18;45;3;7;0;227.2153496592;15.1476899773;45;280580;Riachão do Dantas (SE);RIACHÃO DO DANTAS (SE)
2020-06-18;22;0;-1;0;215.4117301479;0;43;280590;Riachuelo (SE);RIACHUELO (SE)
2020-06-18;45;2;0;0;241.2609907785;10.7227107013;53;280600;Ribeirópolis (SE);RIBEIRÓPOLIS (SE)
2020-06-18;44;1;0;0;405.3431598342;9.2123445417;53;280610;Rosário do Catete (SE);ROSÁRIO DO CATETE (SE)
2020-06-18;53;4;2;0;265.0265026503;20.0020002;47;280620;Salgado (SE);SALGADO (SE)
2020-06-18;17;1;1;1;121.125757036;7.1250445315;48;280630;Santa Luzia do Itanhy (SE);SANTA LUZIA DO ITANHY (SE)
2020-06-18;5;1;0;0;64.2673521851;12.853470437;41;280640;Santana do São Francisco (SE);SANTANA DO SÃO FRANCISCO (SE)
2020-06-18;5;0;1;0;127.7791975466;0;27;280650;Santa Rosa de Lima (SE);SANTA ROSA DE LIMA (SE)
2020-06-18;69;2;6;0;570.1536936044;16.5261940175;50;280660;Santo Amaro das Brotas (SE);SANTO AMARO DAS BROTAS (SE)
2020-06-18;674;25;13;2;748.2902566835;27.7555733191;64;280670;São Cristóvão (SE);SÃO CRISTÓVÃO (SE)
2020-06-18;15;1;1;0;134.6861811978;8.9790787465;39;280680;São Domingos (SE);SÃO DOMINGOS (SE)
2020-06-18;5;0;0;0;134.2642320086;0;34;280690;São Francisco (SE);SÃO FRANCISCO (SE)
2020-06-18;10;0;-1;0;254.4529262087;0;31;280700;São Miguel do Aleixo (SE);SÃO MIGUEL DO ALEIXO (SE)
2020-06-18;172;6;1;0;424.859203636;14.8206698943;73;280710;Simão Dias (SE);SIMÃO DIAS (SE)
2020-06-18;37;0;1;0;416.0575733723;0;33;280720;Siriri (SE);SIRIRI (SE)
2020-06-18;2;0;0;0;61.9770684847;0;21;280730;Telha (SE);TELHA (SE)
2020-06-18;79;4;2;0;151.3670939434;7.6641566554;50;280740;Tobias Barreto (SE);TOBIAS BARRETO (SE)
2020-06-18;11;1;-1;0;81.2647754137;7.3877068558;57;280750;Tomar do Geru (SE);TOMAR DO GERU (SE)
2020-06-18;189;8;3;0;747.2127777339;31.628054084;52;280760;Umbaúba (SE);UMBAÚBA (SE)
2020-06-18;5;0;0;0;57.2147843003;0;67;290010;Abaíra (BA);ABAÍRA (BA)
2020-05-15;1;0;1;0;4.9785920542;0;1;290020;Abaré (BA);ABARÉ (BA)
2020-06-18;5;0;0;0;32.9837060492;0;58;290030;Acajutiba (BA);ACAJUTIBA (BA)
2020-06-18;7;1;0;0;41.0798122066;5.8685446009;76;290035;Adustina (BA);ADUSTINA (BA)
2020-06-18;18;1;0;0;106.0695344726;5.8927519151;57;290040;Água Fria (BA);ÁGUA FRIA (BA)
2020-06-14;1;0;0;0;9.425070688;0;5;290050;Érico Cardoso (BA);ÉRICO CARDOSO (BA)
2020-06-18;9;1;0;0;202.4291497976;22.4921277553;64;290060;Aiquara (BA);AIQUARA (BA)
2020-06-18;259;3;4;0;170.8488350616;1.9789440355;82;290070;Alagoinhas (BA);ALAGOINHAS (BA)
2020-06-18;11;0;1;0;48.9541611037;0;20;290080;Alcobaça (BA);ALCOBAÇA (BA)
2020-06-18;5;1;0;0;91.5080527086;18.3016105417;57;290090;Almadina (BA);ALMADINA (BA)
2020-06-18;22;1;0;0;59.0746757606;2.6852125346;45;290100;Amargosa (BA);AMARGOSA (BA)
2020-06-18;44;0;2;0;175.2848378615;0;64;290110;Amélia Rodrigues (BA);AMÉLIA RODRIGUES (BA)
2020-05-20;1;0;0;0;6.2134957127;0;2;290115;América Dourada (BA);AMÉRICA DOURADA (BA)
2020-06-18;3;1;0;0;13.633265167;4.5444217223;35;290120;Anagé (BA);ANAGÉ (BA)
2020-06-18;2;0;0;0;15.2172258997;0;17;290130;Andaraí (BA);ANDARAÍ (BA)
2020-06-18;3;0;0;0;20.5549845838;0;6;290135;Andorinha (BA);ANDORINHA (BA)
2020-06-18;1;0;0;0;7.1546111469;0;11;290140;Angical (BA);ANGICAL (BA)
2020-06-18;23;0;0;0;204.9728188219;0;40;290150;Anguera (BA);ANGUERA (BA)
2020-06-18;2;0;0;0;10.3675288995;0;19;290160;Antas (BA);ANTAS (BA)
2020-06-18;6;0;0;0;51.3566720876;0;25;290170;Antônio Cardoso (BA);ANTÔNIO CARDOSO (BA)
2020-06-18;4;0;0;0;33.9040515342;0;6;290180;Antônio Gonçalves (BA);ANTÔNIO GONÇALVES (BA)
2020-06-18;33;1;0;0;186.1147143421;5.6398398285;29;290190;Aporá (BA);APORÁ (BA)
2020-06-18;1;0;0;0;13.6425648022;0;29;290195;Apuarema (BA);APUAREMA (BA)
2020-06-18;12;0;0;0;91.3589645984;0;52;290200;Aracatu (BA);ARACATU (BA)
2020-06-18;2;0;0;0;16.4244066683;0;36;290205;Araçás (BA);ARAÇÁS (BA)
2020-06-18;97;1;0;0;178.3776825613;1.838945181;72;290210;Araci (BA);ARACI (BA)
2020-06-18;3;0;0;0;26.3227165043;0;17;290220;Aramari (BA);ARAMARI (BA)
2020-06-18;2;0;0;0;18.1504673745;0;51;290225;Arataca (BA);ARATACA (BA)
2020-06-18;1;1;0;0;11.3314447592;11.3314447592;22;290230;Aratuípe (BA);ARATUÍPE (BA)
2020-06-18;42;0;2;0;364.2355389819;0;72;290240;Aurelino Leal (BA);AURELINO LEAL (BA)
2020-06-18;2;0;1;0;14.4123369604;0;24;290250;Baianópolis (BA);BAIANÓPOLIS (BA)
2020-06-18;14;0;1;0;105.828104921;0;35;290265;Banzaê (BA);BANZAÊ (BA)
2020-06-18;9;0;0;0;16.7979394528;0;80;290270;Barra (BA);BARRA (BA)
2020-06-18;1;0;0;0;4.8548402758;0;12;290280;Barra da Estiva (BA);BARRA DA ESTIVA (BA)
2020-06-18;18;0;0;0;56.9566180426;0;74;290290;Barra do Choça (BA);BARRA DO CHOÇA (BA)
2020-06-18;2;0;0;0;14.4248106744;0;28;290300;Barra do Mendes (BA);BARRA DO MENDES (BA)
2020-06-18;5;0;0;0;87.5043752188;0;79;290310;Barra do Rocha (BA);BARRA DO ROCHA (BA)
2020-06-18;173;2;2;0;111.2976794756;1.2866783754;83;290320;Barreiras (BA);BARREIRAS (BA)
2020-06-18;31;0;0;0;194.016773063;0;40;290327;Barrocas (BA);BARROCAS (BA)
2020-06-18;12;0;0;0;214.6306564121;0;61;290330;Barro Preto (BA);BARRO PRETO (BA)
2020-06-18;41;1;0;0;175.7544581619;4.2866941015;78;290340;Belmonte (BA);BELMONTE (BA)
2020-06-18;1;0;0;0;5.8102376387;0;5;290350;Belo Campo (BA);BELO CAMPO (BA)
2020-06-18;1;0;0;0;6.2582139058;0;15;290360;Biritinga (BA);BIRITINGA (BA)
2020-06-18;1;0;-1;0;7.9157761419;0;14;290370;Boa Nova (BA);BOA NOVA (BA)
2020-06-18;4;0;0;0;21.533161068;0;43;290380;Boa Vista do Tupim (BA);BOA VISTA DO TUPIM (BA)
2020-06-18;37;0;0;0;53.5084167293;0;47;290390;Bom Jesus da Lapa (BA);BOM JESUS DA LAPA (BA)
2020-05-31;1;0;1;0;10.1214574899;0;6;290395;Bom Jesus da Serra (BA);BOM JESUS DA SERRA (BA)
2020-06-18;2;0;0;0;13.9198218263;0;14;290400;Boninal (BA);BONINAL (BA)
2020-06-04;1;0;1;0;5.9651634455;0;1;290405;Bonito (BA);BONITO (BA)
2020-06-18;10;0;0;0;46.494327692;0;37;290410;Boquira (BA);BOQUIRA (BA)
2020-06-10;1;0;0;0;9.7933601019;0;3;290420;Botuporã (BA);BOTUPORÃ (BA)
2020-06-18;9;0;0;0;62.9590766002;0;9;290430;Brejões (BA);BREJÕES (BA)
2020-06-06;1;0;0;0;9.7742156192;0;2;290450;Brotas de Macaúbas (BA);BROTAS DE MACAÚBAS (BA)
2020-06-18;95;2;2;0;141.3795669321;2.9764119354;83;290460;Brumado (BA);BRUMADO (BA)
2020-06-18;45;5;0;0;245.2449724781;27.2494413865;64;290470;Buerarema (BA);BUERAREMA (BA)
2020-06-18;15;0;0;0;70.8415981865;0;21;290475;Buritirama (BA);BURITIRAMA (BA)
2020-06-18;15;0;0;0;221.9591595147;0;7;290480;Caatiba (BA);CAATIBA (BA)
2020-06-18;6;0;2;0;31.9030148349;0;31;290485;Cabaceiras do Paraguaçu (BA);CABACEIRAS DO PARAGUAÇU (BA)
2020-06-18;26;0;0;0;77.6815058261;0;76;290490;Cachoeira (BA);CACHOEIRA (BA)
2020-06-01;1;0;0;0;4.3159257661;0;4;290500;Caculé (BA);CACULÉ (BA)
2020-06-18;5;0;0;0;54.2711386085;0;32;290510;Caém (BA);CAÉM (BA)
2020-06-18;2;0;0;0;13.7532664008;0;54;290515;Caetanos (BA);CAETANOS (BA)
2020-06-18;16;0;0;0;31.3879352624;0;31;290520;Caetité (BA);CAETITÉ (BA)
2020-06-18;30;1;1;0;165.0528169014;5.5017605634;38;290540;Cairu (BA);CAIRU (BA)
2020-06-18;8;0;0;0;60.0285135439;0;55;290550;Caldeirão Grande (BA);CALDEIRÃO GRANDE (BA)
2020-06-18;195;2;2;0;609.6036013505;6.2523446292;70;290560;Camacan (BA);CAMACAN (BA)
2020-06-18;620;14;9;1;207.2663573272;4.6802080687;83;290570;Camaçari (BA);CAMAÇARI (BA)
2020-06-18;16;1;0;0;45.305244082;2.8315777551;54;290580;Camamu (BA);CAMAMU (BA)
2020-06-18;29;1;0;0;100.7014375998;3.4724633655;57;290590;Campo Alegre de Lourdes (BA);CAMPO ALEGRE DE LOURDES (BA)
2020-06-18;34;0;3;0;47.7487852147;0;74;290600;Campo Formoso (BA);CAMPO FORMOSO (BA)
2020-06-18;19;0;0;0;72.5855745721;0;83;290620;Canarana (BA);CANARANA (BA)
2020-06-18;29;1;0;0;93.2505868356;3.2155374771;67;290630;Canavieiras (BA);CANAVIEIRAS (BA)
2020-06-18;9;0;0;0;108.9852264471;0;17;290640;Candeal (BA);CANDEAL (BA)
2020-06-18;487;14;13;0;559.2815471542;16.0779089531;80;290650;Candeias (BA);CANDEIAS (BA)
2020-06-18;10;0;0;0;69.8372791396;0;20;290660;Candiba (BA);CANDIBA (BA)
2020-06-18;55;1;1;0;218.3492794474;3.969986899;27;290670;Cândido Sales (BA);CÂNDIDO SALES (BA)
2020-06-18;24;2;0;0;68.8982029052;5.7415169088;70;290680;Cansanção (BA);CANSANÇÃO (BA)
2020-06-18;12;0;0;0;71.9942404608;0;21;290682;Canudos (BA);CANUDOS (BA)
2020-06-18;3;0;1;0;25.779840165;0;40;290685;Capela do Alto Alegre (BA);CAPELA DO ALTO ALEGRE (BA)
2020-06-18;35;3;0;0;114.1478051008;9.7840975801;69;290687;Capim Grosso (BA);CAPIM GROSSO (BA)
2020-06-18;3;0;0;0;33.5158082896;0;24;290689;Caraíbas (BA);CARAÍBAS (BA)
2020-06-18;8;0;4;0;36.3372093023;0;16;290690;Caravelas (BA);CARAVELAS (BA)
2020-06-18;7;0;0;0;75.3093060785;0;32;290700;Cardeal da Silva (BA);CARDEAL DA SILVA (BA)
2020-06-18;1;0;0;0;3.4461368806;0;14;290710;Carinhanha (BA);CARINHANHA (BA)
2020-06-18;45;2;1;0;62.5269213133;2.7789742806;21;290720;Casa Nova (BA);CASA NOVA (BA)
2020-06-18;36;1;0;0;137.0697532744;3.8074931465;62;290730;Castro Alves (BA);CASTRO ALVES (BA)
2020-06-18;1;0;0;0;27.9563880347;0;6;290740;Catolândia (BA);CATOLÂNDIA (BA)
2020-06-18;129;1;3;0;235.8145656625;1.8280198889;74;290750;Catu (BA);CATU (BA)
2020-06-09;1;0;0;0;5.7917294104;0;6;290760;Central (BA);CENTRAL (BA)
2020-06-18;2;0;0;0;17.8938892368;0;14;290770;Chorrochó (BA);CHORROCHÓ (BA)
2020-06-18;4;0;0;0;12.3020144549;0;22;290780;Cícero Dantas (BA);CÍCERO DANTAS (BA)
2020-06-18;3;0;0;0;17.3410404624;0;26;290790;Cipó (BA);CIPÓ (BA)
2020-06-18;41;2;0;0;241.2758194551;11.7695521685;80;290800;Coaraci (BA);COARACI (BA)
2020-06-18;7;0;0;0;37.2796506364;0;31;290810;Cocos (BA);COCOS (BA)
2020-06-18;37;0;0;0;163.8545679996;0;35;290820;Conceição da Feira (BA);CONCEIÇÃO DA FEIRA (BA)
2020-06-18;12;0;0;0;69.5773177944;0;35;290830;Conceição do Almeida (BA);CONCEIÇÃO DO ALMEIDA (BA)
2020-06-18;71;0;0;0;106.5874016694;0;72;290840;Conceição do Coité (BA);CONCEIÇÃO DO COITÉ (BA)
2020-06-18;65;0;1;0;196.0606883238;0;83;290850;Conceição do Jacuípe (BA);CONCEIÇÃO DO JACUÍPE (BA)
2020-06-18;19;2;1;0;73.5379494523;7.7408367845;83;290860;Conde (BA);CONDE (BA)
2020-06-18;17;0;0;0;98.5678668754;0;31;290870;Condeúba (BA);CONDEÚBA (BA)
2020-06-18;20;0;0;0;88.4760008848;0;62;290890;Coração de Maria (BA);CORAÇÃO DE MARIA (BA)
2020-06-18;1;0;0;0;11.6090085907;0;9;290900;Cordeiros (BA);CORDEIROS (BA)
2020-06-18;11;0;0;0;69.2041522491;0;23;290920;Coronel João Sá (BA);CORONEL JOÃO SÁ (BA)
2020-06-18;7;0;0;0;21.7817468961;0;17;290930;Correntina (BA);CORRENTINA (BA)
2020-06-18;4;0;0;0;74.7803327725;0;59;290950;Cravolândia (BA);CRAVOLÂNDIA (BA)
2020-06-18;7;0;0;0;33.1706392456;0;24;290960;Crisópolis (BA);CRISÓPOLIS (BA)
2020-06-18;6;0;0;0;43.1344356578;0;45;290970;Cristópolis (BA);CRISTÓPOLIS (BA)
2020-06-18;58;0;4;0;91.7155552744;0;56;290980;Cruz das Almas (BA);CRUZ DAS ALMAS (BA)
2020-06-18;58;0;0;0;167.1469740634;0;64;290990;Curaçá (BA);CURAÇÁ (BA)
2020-06-18;16;1;0;0;149.3930905696;9.3370681606;52;291000;Dário Meira (BA);DÁRIO MEIRA (BA)
2020-06-18;166;5;0;1;204.7133396638;6.1660644477;81;291005;Dias d'Ávila (BA);DIAS D'ÁVILA (BA)
2020-06-18;3;0;0;0;24.5921796869;0;40;291010;Dom Basílio (BA);DOM BASÍLIO (BA)
2020-06-18;2;0;0;0;49.2853622474;0;10;291020;Dom Macedo Costa (BA);DOM MACEDO COSTA (BA)
2020-06-18;43;0;0;0;252.8519346113;0;38;291040;Encruzilhada (BA);ENCRUZILHADA (BA)
2020-06-18;51;0;0;0;122.0679751077;0;38;291050;Entre Rios (BA);ENTRE RIOS (BA)
2020-06-18;7;0;0;0;18.7985068615;0;27;291060;Esplanada (BA);ESPLANADA (BA)
2020-06-18;12;1;1;0;19.8068828918;1.6505735743;72;291070;Euclides da Cunha (BA);EUCLIDES DA CUNHA (BA)
2020-06-18;384;5;1;0;338.6840712648;4.4099488446;65;291072;Eunápolis (BA);EUNÁPOLIS (BA)
2020-06-18;2;0;0;0;11.1794298491;0;23;291075;Fátima (BA);FÁTIMA (BA)
2020-06-18;1259;30;53;2;204.7580634669;4.8790642605;83;291080;Feira de Santana (BA);FEIRA DE SANTANA (BA)
2020-06-18;12;1;0;0;73.2734933138;6.1061244428;19;291085;Filadélfia (BA);FILADÉLFIA (BA)
2020-06-18;1;0;0;0;17.803097739;0;16;291090;Firmino Alves (BA);FIRMINO ALVES (BA)
2020-06-18;22;0;0;0;206.9809013077;0;66;291100;Floresta Azul (BA);FLORESTA AZUL (BA)
2020-06-18;8;0;0;0;31.2609901919;0;15;291110;Formosa do Rio Preto (BA);FORMOSA DO RIO PRETO (BA)
2020-06-18;259;4;14;0;799.308705984;12.3445359998;76;291120;Gandu (BA);GANDU (BA)
2020-06-18;2;0;0;0;17.8046826315;0;9;291130;Gentio do Ouro (BA);GENTIO DO OURO (BA)
2020-06-18;6;0;0;0;39.4192234413;0;26;291140;Glória (BA);GLÓRIA (BA)
2020-06-18;16;2;0;0;224.4668911336;28.0583613917;72;291150;Gongogi (BA);GONGOGI (BA)
2020-06-18;11;1;0;0;53.0836791815;4.8257890165;48;291160;Governador Mangabeira (BA);GOVERNADOR MANGABEIRA (BA)
2020-06-18;2;0;0;0;28.830906732;0;11;291165;Guajeru (BA);GUAJERU (BA)
2020-06-18;69;0;0;0;81.6751695648;0;30;291170;Guanambi (BA);GUANAMBI (BA)
2020-06-18;11;0;0;0;52.7755121624;0;50;291180;Guaratinga (BA);GUARATINGA (BA)
2020-06-18;35;4;0;0;144.0032915038;16.457519029;35;291190;Iaçu (BA);IAÇU (BA)
